,patric_id,classification,product,antibiotics,feature_id,gene,genome_id,refseq_locus_tag,source,evidence,query_coverage
5468,fig|562.22652.peg.5083,efflux pump conferring antibiotic resistance,"Tetracycline resistance, MFS efflux pump => Tet(B)",tetracycline,PATRIC.562.22652.562.22652.con.0113.CDS.714.1919.rev,,562.22652,,CARD,BLAT,100.0
5474,fig|562.22652.peg.1682,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22652.562.22652.con.0009.CDS.90105.93254.rev,,562.22652,,PATRIC,K-mer Search,
5480,fig|562.22653.peg.2876,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22653.562.22653.con.0026.CDS.21691.22104.rev,,562.22653,,PATRIC,K-mer Search,
5492,fig|562.22653.peg.927,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.22653.562.22653.con.0006.CDS.58229.59077.rev,,562.22653,,PATRIC,K-mer Search,
5513,fig|562.22654.peg.493,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22654.562.22654.con.0001.CDS.511242.513263.rev,,562.22654,,CARD,BLAT,100.0
5515,fig|562.22654.peg.3853,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22654.562.22654.con.0013.CDS.58506.62024.fwd,,562.22654,,CARD,BLAT,97.0
5522,fig|562.22654.peg.2226,regulator modulating expression of antibiotic resistance genes,"Transcriptional regulator of acrAB operon, AcrR","tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22654.562.22654.con.0005.CDS.42183.42830.rev,,562.22654,,PATRIC,K-mer Search,
5530,fig|562.22655.peg.3194,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.22655.562.22655.con.0014.CDS.61489.62337.rev,,562.22655,,PATRIC,K-mer Search,
5535,fig|562.22655.peg.4553,antibiotic target in susceptible species,SSU ribosomal protein S10p (S20e),"tetracycline, tigecycline",PATRIC.562.22655.562.22655.con.0028.CDS.24022.24333.rev,,562.22655,,PATRIC,K-mer Search,
5547,fig|562.22655.peg.3282,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22655.562.22655.con.0014.CDS.149419.150576.fwd,,562.22655,,PATRIC,K-mer Search,
5552,fig|562.22656.peg.838,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22656.562.22656.con.0002.CDS.353050.354213.rev,,562.22656,,PATRIC,K-mer Search,
5553,fig|562.22656.peg.837,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22656.562.22656.con.0002.CDS.351512.353050.rev,,562.22656,,CARD,BLAT,100.0
5557,fig|562.22656.peg.2223,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22656.562.22656.con.0008.CDS.3039.3413.rev,,562.22656,,PATRIC,K-mer Search,
5562,fig|562.22656.peg.24,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22656.562.22656.con.0001.CDS.36375.38396.rev,,562.22656,,CARD,BLAT,100.0
5565,fig|562.22656.peg.1833,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.22656.562.22656.con.0006.CDS.60988.63402.fwd,,562.22656,,PATRIC,K-mer Search,
5570,fig|562.22656.peg.3683,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22656.562.22656.con.0017.CDS.75014.78508.rev,,562.22656,,CARD,BLAT,98.0
5576,fig|562.22657.peg.230,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22657.562.22657.con.0001.CDS.256332.258959.rev,,562.22657,,PATRIC,K-mer Search,
5583,fig|562.22657.peg.4901,"antibiotic target replacement protein,sulfonamide resistance gene",Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, sulfamethazine",PATRIC.562.22657.562.22657.con.0054.CDS.6341.7180.rev,,562.22657,,CARD,BLAT,100.0
5588,fig|562.22657.peg.4933,antibiotic inactivation enzyme,Aminoglycoside 3''-phosphotransferase (EC 2.7.1.87) => APH(3'')-I,streptomycin,PATRIC.562.22657.562.22657.con.0058.CDS.1413.2216.fwd,,562.22657,,PATRIC,K-mer Search,
5589,fig|562.22657.peg.4932,,Dihydropteroate synthase type-2 (EC 2.5.1.15) @ Sulfonamide resistance protein,"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole",PATRIC.562.22657.562.22657.con.0058.CDS.537.1352.fwd,,562.22657,,CARD,BLAT,100.0
5605,fig|562.22658.peg.44,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22658.562.22658.con.0001.CDS.71084.71488.rev,,562.22658,,PATRIC,K-mer Search,
5608,fig|562.22658.peg.1920,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22658.562.22658.con.0005.CDS.244638.245831.fwd,,562.22658,,PATRIC,K-mer Search,
5614,fig|562.22658.peg.2211,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.22658.562.22658.con.0006.CDS.210467.211699.rev,,562.22658,,PATRIC,K-mer Search,
5616,fig|562.22658.peg.1136,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22658.562.22658.con.0003.CDS.254399.257026.rev,,562.22658,,PATRIC,K-mer Search,
5621,fig|562.22658.peg.4338,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarB,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22658.562.22658.con.0020.CDS.40237.40455.fwd,,562.22658,,PATRIC,K-mer Search,
5624,fig|562.22658.peg.2819,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22658.562.22658.con.0009.CDS.3039.3413.rev,,562.22658,,PATRIC,K-mer Search,
5626,fig|562.22659.peg.2194,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.22659.562.22659.con.0019.CDS.17799.19280.fwd,,562.22659,,CARD,BLAT,100.0
5629,fig|562.22659.peg.3572,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22659.562.22659.con.0048.CDS.28565.29188.rev,,562.22659,,PATRIC,K-mer Search,
5636,fig|562.22659.peg.2059,antibiotic target in susceptible species,Dihydropteroate synthase (EC 2.5.1.15),"sulfadiazine, sulfadimidine, sulfadoxine, sulfamethoxazole, sulfisoxazole, sulfacetamide, mafenide, sulfasalazine, sulfamethizole, dapsone",PATRIC.562.22659.562.22659.con.0017.CDS.34178.35026.rev,,562.22659,,PATRIC,K-mer Search,
5641,fig|562.22659.peg.850,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22659.562.22659.con.0005.CDS.28837.32331.fwd,,562.22659,,CARD,BLAT,98.0
5643,fig|562.22659.peg.3393,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22659.562.22659.con.0043.CDS.19726.20919.rev,,562.22659,,PATRIC,K-mer Search,
5646,fig|562.22659.peg.4163,efflux pump conferring antibiotic resistance,"Multidrug efflux system, inner membrane proton/drug antiporter (RND type) => MexB of MexAB-OprM","ampicillin, amoxicillin/clavulanic acid, azithromycin, aztreonam, ceftazidime, ceftriaxone, chloramphenicol, ciprofloxacin, colistin, erythromycin, meropenem, nalidixic acid, novobiocin, panipenem, tetracycline, ticarcillin, trimethoprim, trimethoprim/sulfamethoxazole, sulfamethoxazole ",PATRIC.562.22659.562.22659.con.0065.CDS.2532.3596.fwd,,562.22659,,PATRIC,K-mer Search,
5652,fig|562.22661.peg.1126,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22661.562.22661.con.0004.CDS.5419.8523.rev,,562.22661,,PATRIC,K-mer Search,
5655,fig|562.22661.peg.1351,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.22661.562.22661.con.0004.CDS.237642.239123.rev,,562.22661,,CARD,BLAT,100.0
5660,fig|562.22661.peg.1127,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22661.562.22661.con.0004.CDS.8535.9692.rev,,562.22661,,PATRIC,K-mer Search,
5663,fig|562.22661.peg.4197,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22661.562.22661.con.0022.CDS.43021.44184.rev,,562.22661,,CARD,BLAT,90.0
5667,fig|562.22661.peg.2588,antibiotic target in susceptible species,SSU ribosomal protein S12p (S23e),streptomycin,PATRIC.562.22661.562.22661.con.0010.CDS.3039.3413.rev,,562.22661,,PATRIC,K-mer Search,
5670,fig|562.22661.peg.3720,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22661.562.22661.con.0017.CDS.44825.46573.fwd,,562.22661,,CARD,BLAT,100.0
5677,fig|562.22662.peg.4482,"antibiotic target protection protein,fluoroquinolone resistance gene",Transcription-repair coupling factor,ciprofloxacin,PATRIC.562.22662.562.22662.con.0044.CDS.11249.14743.fwd,,562.22662,,CARD,BLAT,98.0
5680,fig|562.22662.peg.1132,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, inner-membrane proton/drug antiporter EmrY (MFS type)",tetracycline,PATRIC.562.22662.562.22662.con.0005.CDS.72625.74163.fwd,,562.22662,,PATRIC,K-mer Search,
5681,fig|562.22662.peg.5310,antibiotic inactivation enzyme,Aminoglycoside 6-phosphotransferase (EC 2.7.1.72) => APH(6)-Ic/APH(6)-Id,streptomycin,PATRIC.562.22662.562.22662.con.0091.CDS.3597.4433.fwd,,562.22662,,PATRIC,K-mer Search,
5682,fig|562.22662.peg.2055,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, inner-membrane proton/drug antiporter AcrB (RND type)","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22662.562.22662.con.0011.CDS.83520.86669.rev,,562.22662,,PATRIC,K-mer Search,
5691,fig|562.22662.peg.3580,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22662.562.22662.con.0026.CDS.21106.21540.rev,,562.22662,,PATRIC,K-mer Search,
5699,fig|562.22662.peg.579,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22662.562.22662.con.0002.CDS.171704.172318.rev,,562.22662,,PATRIC,K-mer Search,
5703,fig|562.22663.peg.666,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22663.562.22663.con.0002.CDS.216240.218867.rev,,562.22663,,PATRIC,K-mer Search,
5706,fig|562.22663.peg.1291,efflux pump conferring antibiotic resistance,Lipid A export permease/ATP-binding protein MsbA,"ciprofloxacin, metronidazole",PATRIC.562.22663.562.22663.con.0004.CDS.142767.144515.rev,,562.22663,,CARD,BLAT,100.0
5710,fig|562.22663.peg.1783,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.22663.562.22663.con.0006.CDS.60894.63308.fwd,,562.22663,,PATRIC,K-mer Search,
5711,fig|562.22663.peg.3783,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22663.562.22663.con.0019.CDS.63563.65584.fwd,,562.22663,,CARD,BLAT,100.0
5719,fig|562.22663.peg.44,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22663.562.22663.con.0001.CDS.43455.43889.fwd,,562.22663,,PATRIC,K-mer Search,
5721,fig|562.22663.peg.919,efflux pump conferring antibiotic resistance,Outer membrane channel TolC (OpmH),"erythromycin, cloxacillin, tetracycline, oxacillin, novobiocin, nalidixic acid, norfloxacin",PATRIC.562.22663.562.22663.con.0003.CDS.105138.106619.fwd,,562.22663,,CARD,BLAT,100.0
5724,fig|562.22663.peg.2927,antibiotic target in susceptible species,Dihydrofolate reductase (EC 1.5.1.3),"trimethoprim, brodimoprim, tetroxoprim, iclaprim",PATRIC.562.22663.562.22663.con.0012.CDS.92021.92611.fwd,,562.22663,,PATRIC,K-mer Search,
5735,fig|562.22664.peg.1857,gene conferring resistance via absence,16S rRNA (guanine(527)-N(7))-methyltransferase (EC 2.1.1.170),streptomycin,PATRIC.562.22664.562.22664.con.0007.CDS.164756.165379.rev,,562.22664,,PATRIC,K-mer Search,
5738,fig|562.22664.peg.523,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, membrane fusion component AcrE",ciprofloxacin ,PATRIC.562.22664.562.22664.con.0002.CDS.8529.9686.rev,,562.22664,,PATRIC,K-mer Search,
5741,fig|562.22664.peg.522,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22664.562.22664.con.0002.CDS.5413.8517.rev,,562.22664,,PATRIC,K-mer Search,
5743,fig|562.22664.peg.23,"aminoglycoside resistance gene,tetracycline resistance gene","iron aquisition outermembrane yersiniabactin receptor (FyuA,Psn,pesticin receptor) @ Outer membrane receptor for ferric siderophore","streptomycin, tetracycline, ampicillin",PATRIC.562.22664.562.22664.con.0001.CDS.36375.38396.rev,,562.22664,,CARD,BLAT,100.0
5748,fig|562.22664.peg.1818,antibiotic target in susceptible species,DNA gyrase subunit B (EC 5.99.1.3),"clofazimine, gatifloxacin, ciprofloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, novobiocin, coumermycin a1, clorobiocin, coumermycin, trovafloxacin",PATRIC.562.22664.562.22664.con.0007.CDS.120108.122522.rev,,562.22664,,PATRIC,K-mer Search,
5755,fig|562.22665.peg.305,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22665.562.22665.con.0001.CDS.336992.338155.rev,,562.22665,,CARD,BLAT,90.0
5758,fig|562.22665.peg.2643,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22665.562.22665.con.0013.CDS.69017.70210.rev,,562.22665,,PATRIC,K-mer Search,
5759,fig|562.22665.peg.1621,"antibiotic resistance gene cluster, cassette, or operon",Multiple antibiotic resistance protein MarR,"cefalothin, chloramphenicol, tigecycline, ampicillin, tetracycline, rifampin",PATRIC.562.22665.562.22665.con.0007.CDS.26640.27074.fwd,,562.22665,,PATRIC,K-mer Search,
5760,fig|562.22665.peg.3815,regulator modulating expression of antibiotic resistance genes,DNA-binding protein H-NS,"cloxacillin, oxacillin, ciprofloxacin, norfloxacin, erythromycin, tetracycline ",PATRIC.562.22665.562.22665.con.0028.CDS.3265.3669.rev,,562.22665,,PATRIC,K-mer Search,
5772,fig|562.22665.peg.342,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22665.562.22665.con.0002.CDS.5413.8517.rev,,562.22665,,PATRIC,K-mer Search,
5775,fig|562.22666.peg.263,efflux pump conferring antibiotic resistance,"Multidrug efflux system EmrKY-TolC, membrane fusion component EmrK",tetracycline,PATRIC.562.22666.562.22666.con.0001.CDS.266084.267247.rev,,562.22666,,CARD,BLAT,90.0
5778,fig|562.22666.peg.122,antibiotic target in susceptible species,DNA gyrase subunit A (EC 5.99.1.3),"clofazimine, ciprofloxacin, gatifloxacin, levofloxacin, moxifloxacin, nalidixic acid, ofloxacin, sparfloxacin, trovafloxacin",PATRIC.562.22666.562.22666.con.0001.CDS.121978.124605.rev,,562.22666,,PATRIC,K-mer Search,
5788,fig|562.22666.peg.1654,efflux pump conferring antibiotic resistance,"Multidrug efflux pump MdfA/Cmr (of MFS type), broad spectrum","tetracycline, rhodamine, benzalkonium chloride",PATRIC.562.22666.562.22666.con.0009.CDS.107103.108335.fwd,,562.22666,,PATRIC,K-mer Search,
5792,fig|562.22666.peg.4048,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrAB-TolC, membrane fusion component AcrA","ciprofloxacin, tigecycline, chloramphenicol, rifampin, tetracycline, ampicillin, cefalothin ",PATRIC.562.22666.562.22666.con.0046.CDS.22579.23772.fwd,,562.22666,,PATRIC,K-mer Search,
5801,fig|562.22667.peg.627,efflux pump conferring antibiotic resistance,"Multidrug efflux system AcrEF-TolC, inner-membrane proton/drug antiporter AcrF (RND type)",ciprofloxacin ,PATRIC.562.22667.562.22667.con.0002.CDS.8509.11613.rev,,562.22667,,PATRIC,K-mer Search,
